wo_num,item_name,ord_qty,release_sim,due_sim,start_sim,finish_sim,lead_time,tardy,tardiness
WO-05117,ITEM-01650,13,268.0,303.0,268.0,280.89272916666664,12.89272916666664,False,0.0
WO-04926,ITEM-03139,102,264.0,313.0,264.0,280.91041666666666,16.910416666666663,False,0.0
WO-05610,ITEM-00832,6,233.0,324.0,233.0,281.11927083333325,48.119270833333246,False,0.0
WO-05466,ITEM-02421,18,266.0,315.0,266.0,281.12465277777767,15.12465277777767,False,0.0
WO-04606,ITEM-00019,1,265.0,307.0,265.0,281.2194444444444,16.219444444444377,False,0.0
WO-05284,ITEM-03124,6,265.0,349.0,265.0,281.3204236111111,16.320423611111096,False,0.0
WO-06216,ITEM-01008,45,253.0,323.0,253.0,281.33161805555557,28.331618055555566,False,0.0
WO-06030,ITEM-03460,4,272.0,314.0,272.0,281.3980902777776,9.398090277777612,False,0.0
WO-06099,ITEM-02279,114,268.0,303.0,268.0,281.40902777777774,13.409027777777737,False,0.0
WO-05891,ITEM-00970,16,266.0,369.0,266.0,281.4726111111111,15.47261111111112,False,0.0
WO-03715,ITEM-01288,45,253.0,323.0,253.0,281.4944305555555,28.494430555555482,False,0.0
WO-04788,ITEM-00019,1,265.0,307.0,265.0,281.63524305555546,16.635243055555463,False,0.0
WO-05652,ITEM-01258,6,264.0,313.0,264.0,281.6536458333333,17.653645833333314,False,0.0
WO-05221,ITEM-00019,1,265.0,307.0,265.0,281.7093749999998,16.709374999999795,False,0.0
WO-05944,ITEM-02922,10,272.0,314.0,272.0,281.9065624999996,9.906562499999609,False,0.0
WO-02873,ITEM-00674,5,266.0,336.0,266.0,281.92494213194436,15.924942131944363,False,0.0
WO-05179,ITEM-00793,30,268.0,317.0,268.0,281.9640833333331,13.964083333333122,False,0.0
WO-04280,ITEM-01930,60,266.0,308.0,266.0,282.03125,16.03125,False,0.0
WO-06074,ITEM-01288,45,254.0,324.0,254.0,282.04566666666653,28.045666666666534,False,0.0
WO-06967,ITEM-02610,1,253.0,316.0,253.0,282.0625,29.0625,False,0.0
WO-06968,ITEM-02610,1,253.0,316.0,253.0,282.0625,29.0625,False,0.0
WO-04487,ITEM-00332,20,257.0,313.0,257.0,282.0625,25.0625,False,0.0
WO-06532,ITEM-01045,4,261.0,352.0,261.0,282.0625,21.0625,False,0.0
WO-06531,ITEM-00967,4,261.0,362.0,261.0,282.0625,21.0625,False,0.0
WO-05561,ITEM-02273,5,265.0,307.0,265.0,282.0626736111111,17.06267361111111,False,0.0
WO-05470,ITEM-00414,5,222.0,348.0,222.0,282.0626736111111,60.06267361111111,False,0.0
WO-05771,ITEM-01009,5,260.0,323.0,260.0,282.06614583333334,22.066145833333337,False,0.0
WO-06296,ITEM-00852,15,258.0,307.0,258.0,282.09375,24.09375,False,0.0
WO-04296,ITEM-01279,21,267.0,288.0,267.0,282.1041666666667,15.104166666666686,False,0.0
WO-06096,ITEM-01629,2,275.0,282.0,275.0,282.1041666666667,7.104166666666686,True,0.10416666666668561
WO-05942,ITEM-01188,5,278.0,292.0,278.0,282.1463541666664,4.146354166666413,False,0.0
WO-05758,ITEM-00842,5,267.0,351.0,267.0,282.1565972222222,15.156597222222217,False,0.0
WO-04511,ITEM-02910,1,261.0,282.0,261.0,282.2224305555555,21.22243055555549,True,0.22243055555549063
WO-04903,ITEM-03129,25,275.0,296.0,275.0,282.2760416666667,7.276041666666686,False,0.0
WO-06709,ITEM-00716,1,233.0,363.0,233.0,282.3125,49.3125,False,0.0
WO-03320,ITEM-00506,8,272.0,293.0,272.0,282.35572916666644,10.355729166666436,False,0.0
WO-05801,ITEM-02538,6,272.0,293.0,272.0,282.4802083333331,10.48020833333311,False,0.0
WO-05805,ITEM-00593,6,272.0,293.0,272.0,282.4802083333331,10.48020833333311,False,0.0
WO-05286,ITEM-00576,32,261.0,352.0,261.0,282.4802083333331,21.48020833333311,False,0.0
WO-03258,ITEM-00496,25,243.0,285.0,243.0,282.5940972222222,39.59409722222222,False,0.0
WO-04285,ITEM-01407,16,275.0,303.0,275.0,282.6057291666664,7.605729166666379,False,0.0
WO-06250,ITEM-02752,30,226.0,371.0,226.0,282.6253472222222,56.62534722222222,False,0.0
WO-04916,ITEM-00787,40,272.0,307.0,272.0,282.6425347222219,10.64253472222191,False,0.0
WO-06257,ITEM-01294,8,258.0,300.0,258.0,282.7001736111111,24.700173611111097,False,0.0
WO-05541,ITEM-03306,10,271.0,306.0,271.0,282.7461805555555,11.746180555555497,False,0.0
WO-04481,ITEM-00507,15,264.0,327.0,264.0,282.7574652777777,18.757465277777726,False,0.0
WO-04281,ITEM-00633,45,268.0,310.0,268.0,283.1302916666665,15.130291666666494,False,0.0
WO-05188,ITEM-01232,15,274.0,288.0,274.0,284.5837013888886,10.583701388888585,False,0.0
WO-04878,ITEM-02637,4,274.0,330.0,274.0,285.0,11.0,False,0.0
WO-03366,ITEM-00551,10,258.0,293.0,258.0,285.0,27.0,False,0.0
WO-01950,ITEM-00009,1,272.0,314.0,272.0,285.0,13.0,False,0.0
WO-04088,ITEM-00009,1,272.0,314.0,272.0,285.0,13.0,False,0.0
WO-04276,ITEM-00009,1,272.0,314.0,272.0,285.0,13.0,False,0.0
WO-04298,ITEM-00009,1,272.0,314.0,272.0,285.0,13.0,False,0.0
WO-04155,ITEM-01265,14,273.0,315.0,273.0,287.0,14.0,False,0.0
WO-05653,ITEM-02726,10,268.0,303.0,268.0,287.0,19.0,False,0.0
WO-03324,ITEM-00039,1,247.0,310.0,247.0,287.0,40.0,False,0.0
WO-03326,ITEM-00039,1,247.0,310.0,247.0,287.0,40.0,False,0.0
WO-03325,ITEM-00039,1,247.0,310.0,247.0,287.0,40.0,False,0.0
WO-07005,ITEM-00039,1,247.0,310.0,247.0,287.0,40.0,False,0.0
WO-03240,ITEM-00039,1,247.0,310.0,247.0,287.0,40.0,False,0.0
WO-03241,ITEM-00039,1,247.0,310.0,247.0,287.0,40.0,False,0.0
WO-06825,ITEM-03755,2,272.0,314.0,272.0,287.0,15.0,False,0.0
WO-06126,ITEM-03491,1,281.0,302.0,281.0,287.0,6.0,False,0.0
WO-05063,ITEM-02124,44,268.0,324.0,268.0,287.0,19.0,False,0.0
WO-03523,ITEM-00514,6,198.0,275.0,198.0,287.0,89.0,True,12.0
WO-05798,ITEM-02229,6,268.0,345.0,268.0,287.03125,19.03125,False,0.0
WO-01646,ITEM-00273,10,258.0,372.0,258.0,287.03125,29.03125,False,0.0
WO-07064,ITEM-01230,12,271.0,313.0,271.0,287.0314236111111,16.03142361111111,False,0.0
WO-03361,ITEM-01302,10,261.0,317.0,261.0,287.0416666666667,26.041666666666686,False,0.0
WO-05862,ITEM-02347,2,272.0,314.0,272.0,287.0416666666667,15.041666666666686,False,0.0
WO-04294,ITEM-00157,15,280.0,308.0,280.0,287.0708333333333,7.070833333333326,False,0.0
WO-06059,ITEM-01891,36,271.0,313.0,271.0,287.0729166666667,16.072916666666686,False,0.0
WO-06821,ITEM-00791,8,264.0,320.0,264.0,287.0732638888889,23.073263888888903,False,0.0
WO-05255,ITEM-00554,7,274.0,323.0,274.0,287.0836805555556,13.083680555555588,False,0.0
WO-06124,ITEM-00867,7,275.0,324.0,275.0,287.11458333333337,12.114583333333371,False,0.0
WO-06254,ITEM-00554,7,275.0,324.0,275.0,287.11458333333337,12.114583333333371,False,0.0
WO-02987,ITEM-00227,8,246.0,330.0,246.0,287.1354166666667,41.135416666666686,False,0.0
WO-05804,ITEM-00614,7,271.0,348.0,271.0,287.1354166666667,16.135416666666686,False,0.0
WO-05235,ITEM-00589,40,264.0,348.0,264.0,287.2293402777778,23.229340277777794,False,0.0
WO-06792,ITEM-01368,72,275.0,331.0,275.0,287.2293402777778,12.229340277777794,False,0.0
WO-04775,ITEM-03055,30,275.0,310.0,275.0,287.23962500000005,12.239625000000046,False,0.0
WO-05149,ITEM-02726,10,271.0,306.0,271.0,287.27982638888886,16.279826388888864,False,0.0
WO-04686,ITEM-03004,1,268.0,296.0,268.0,287.3017013888889,19.301701388888887,False,0.0
WO-01217,ITEM-00832,6,238.0,329.0,238.0,287.34895833333337,49.34895833333337,False,0.0
WO-04284,ITEM-02129,17,273.0,315.0,273.0,287.3577777777778,14.357777777777812,False,0.0
WO-06672,ITEM-00382,1,247.0,310.0,247.0,287.38871527777775,40.38871527777775,False,0.0
WO-05664,ITEM-01368,49,278.0,334.0,278.0,287.4252791666667,9.425279166666712,False,0.0
WO-05311,ITEM-02636,1,261.0,324.0,261.0,287.4968472222223,26.4968472222223,False,0.0
WO-07007,ITEM-00039,1,247.0,310.0,247.0,287.53749999999997,40.537499999999966,False,0.0
WO-06774,ITEM-01259,10,282.0,303.0,282.0,287.67858796527776,5.678587965277757,False,0.0
WO-04389,ITEM-00377,16,271.0,334.0,271.0,287.6984375,16.69843750000001,False,0.0
WO-01288,ITEM-00843,5,265.0,335.0,265.0,287.6984375,22.69843750000001,False,0.0
WO-00080,ITEM-00115,4,253.0,337.0,253.0,287.7939236111111,34.7939236111111,False,0.0
WO-02140,ITEM-00247,33,266.0,336.0,266.0,287.7939236111111,21.793923611111097,False,0.0
WO-06675,ITEM-00382,1,247.0,310.0,247.0,287.81354166666665,40.81354166666665,False,0.0
WO-06417,ITEM-00983,50,273.0,308.0,273.0,287.83368055555553,14.833680555555532,False,0.0
WO-00202,ITEM-00227,4,253.0,337.0,253.0,287.8357638888889,34.83576388888889,False,0.0
WO-02592,ITEM-00275,8,260.0,344.0,260.0,287.9293402777778,27.929340277777783,False,0.0
WO-06153,ITEM-03502,15,282.0,324.0,282.0,288.0409930555555,6.040993055555475,False,0.0
WO-06152,ITEM-03501,25,282.0,324.0,282.0,288.0737430555553,6.073743055555326,False,0.0
WO-07017,ITEM-00789,10,272.0,314.0,272.0,288.08454861111113,16.08454861111113,False,0.0
WO-06044,ITEM-02967,30,282.0,317.0,282.0,288.10434027777774,6.104340277777737,False,0.0
WO-05444,ITEM-01006,30,260.0,330.0,260.0,288.21636111111087,28.21636111111087,False,0.0
WO-05618,ITEM-02726,10,273.0,308.0,273.0,288.3695601944445,15.369560194444489,False,0.0
WO-04323,ITEM-02195,100,278.0,313.0,278.0,288.42895138888866,10.428951388888663,False,0.0
WO-04607,ITEM-00019,1,272.0,314.0,272.0,288.4743263888888,16.474326388888812,False,0.0
WO-06671,ITEM-02459,143,275.0,317.0,275.0,288.52945138888805,13.529451388888049,False,0.0
WO-04145,ITEM-00382,1,247.0,310.0,247.0,288.70145833333316,41.701458333333164,False,0.0
WO-06458,ITEM-00492,1,247.0,310.0,247.0,288.7317083333325,41.731708333332506,False,0.0
WO-06721,ITEM-00492,1,247.0,310.0,247.0,288.76454861111097,41.76454861111097,False,0.0
WO-05192,ITEM-00269,20,275.0,324.0,275.0,288.76840277777757,13.768402777777567,False,0.0
WO-04776,ITEM-03055,30,279.0,314.0,279.0,288.82341666666673,9.82341666666673,False,0.0
WO-05745,ITEM-02406,30,275.0,324.0,275.0,288.8525416666658,13.852541666665786,False,0.0
WO-06362,ITEM-00511,12,268.0,317.0,268.0,289.03125,21.03125,False,0.0
WO-05711,ITEM-00613,9,281.0,302.0,281.0,289.0626736111111,8.062673611111109,False,0.0
WO-05800,ITEM-00592,11,281.0,302.0,281.0,289.0626736111111,8.062673611111109,False,0.0
WO-05879,ITEM-00798,34,281.0,302.0,281.0,289.0626736111111,8.062673611111109,False,0.0
WO-06233,ITEM-03548,1,260.0,302.0,260.0,289.12309027777775,29.12309027777775,False,0.0
WO-00396,ITEM-00433,11,274.0,295.0,274.0,289.1251736111111,15.125173611111109,False,0.0
WO-05153,ITEM-00260,16,260.0,309.0,260.0,289.12725694444447,29.12725694444447,False,0.0
WO-05250,ITEM-00819,7,275.0,324.0,275.0,289.13576388888896,14.13576388888896,False,0.0
WO-04930,ITEM-01191,30,273.0,329.0,273.0,289.14618055555565,16.146180555555645,False,0.0
WO-05356,ITEM-02636,1,261.0,324.0,261.0,289.15052777777765,28.150527777777654,False,0.0
WO-04325,ITEM-00909,10,274.0,302.0,274.0,289.1565972222222,15.156597222222217,False,0.0
WO-06451,ITEM-00688,5,278.0,306.0,278.0,289.1666666666667,11.166666666666686,False,0.0
WO-06519,ITEM-02280,4,267.0,362.0,267.0,289.1859375000001,22.18593750000008,False,0.0
WO-02830,ITEM-01619,5,271.0,364.0,271.0,289.1859375000001,18.18593750000008,False,0.0
WO-05674,ITEM-01117,6,279.0,300.0,279.0,289.223611111111,10.223611111110984,False,0.0
WO-05181,ITEM-01062,10,280.0,294.0,280.0,289.28965277777763,9.289652777777633,False,0.0
WO-05828,ITEM-01746,100,285.0,299.0,285.0,289.4008680555554,4.4008680555554065,False,0.0
WO-03868,ITEM-00917,12,250.0,313.0,250.0,289.41093750000005,39.410937500000045,False,0.0
WO-05763,ITEM-01285,40,279.0,314.0,279.0,289.514409722222,10.514409722222013,False,0.0
WO-06097,ITEM-01328,15,280.0,294.0,280.0,289.55811805555527,9.55811805555527,False,0.0
WO-04968,ITEM-00430,30,280.0,315.0,280.0,289.56666666666666,9.566666666666663,False,0.0
WO-00453,ITEM-00496,25,251.0,293.0,251.0,289.5940972222222,38.59409722222222,False,0.0
WO-03259,ITEM-00496,25,254.0,296.0,254.0,289.5940972222222,35.59409722222222,False,0.0
WO-06256,ITEM-01010,12,258.0,314.0,258.0,289.6011777777776,31.601177777777593,False,0.0
WO-06752,ITEM-00223,2,281.0,316.0,281.0,289.6083333333331,8.608333333333121,False,0.0
WO-05651,ITEM-00068,30,243.0,306.0,243.0,289.6083333333331,46.60833333333312,False,0.0
WO-04299,ITEM-00009,1,279.0,321.0,279.0,289.7842013888886,10.784201388888619,False,0.0
WO-04300,ITEM-00009,1,279.0,321.0,279.0,289.7842013888886,10.784201388888619,False,0.0
WO-04089,ITEM-00009,1,279.0,321.0,279.0,289.8201013888887,10.820101388888702,False,0.0
WO-04611,ITEM-01805,6,275.0,317.0,275.0,289.90902777777745,14.909027777777453,False,0.0
WO-05811,ITEM-03411,13,285.0,327.0,285.0,289.92548333333303,4.925483333333034,False,0.0
WO-07006,ITEM-00039,1,254.0,317.0,254.0,289.9454861111108,35.945486111110824,False,0.0
WO-02314,ITEM-00989,7,279.0,328.0,279.0,289.9859972222219,10.985997222221897,False,0.0
WO-06236,ITEM-02039,14,278.0,327.0,278.0,291.2660416666667,13.266041666666695,False,0.0
WO-05612,ITEM-01087,20,278.0,327.0,278.0,291.299375,13.299374999999998,False,0.0
WO-06235,ITEM-01087,20,278.0,327.0,278.0,291.299375,13.299374999999998,False,0.0
WO-02885,ITEM-01214,15,268.0,317.0,268.0,291.3079027777774,23.30790277777737,False,0.0
WO-04924,ITEM-02022,8,272.0,314.0,272.0,291.3545138888889,19.354513888888903,False,0.0
WO-06234,ITEM-02038,46,278.0,327.0,278.0,291.3799305555556,13.379930555555575,False,0.0
WO-06237,ITEM-02041,38,278.0,327.0,278.0,291.399375,13.39937500000002,False,0.0
WO-05699,ITEM-00733,24,275.0,324.0,275.0,291.50798611111077,16.507986111110768,False,0.0
WO-04722,ITEM-02969,8,267.0,330.0,267.0,291.80208333333337,24.80208333333337,False,0.0
WO-06789,ITEM-01636,6,287.0,322.0,287.0,291.9970347222216,4.997034722221599,False,0.0
WO-06969,ITEM-01625,4,286.0,300.0,286.0,292.0,6.0,False,0.0
WO-01401,ITEM-00406,30,253.0,316.0,253.0,292.0,39.0,False,0.0
WO-01951,ITEM-00009,1,279.0,321.0,279.0,292.0,13.0,False,0.0
WO-06996,ITEM-01909,6,280.0,336.0,280.0,292.0,12.0,False,0.0
WO-05383,ITEM-01680,137,280.0,336.0,280.0,292.0,12.0,False,0.0
WO-06561,ITEM-02177,16,266.0,369.0,266.0,292.0,26.0,False,0.0
WO-05823,ITEM-02609,9,282.0,310.0,282.0,294.0,12.0,False,0.0
WO-06722,ITEM-00492,1,247.0,310.0,247.0,294.0,47.0,False,0.0
WO-06724,ITEM-00492,1,247.0,310.0,247.0,294.0,47.0,False,0.0
WO-06098,ITEM-01187,11,280.0,322.0,280.0,294.0,14.0,False,0.0
WO-04919,ITEM-01771,185,281.0,337.0,281.0,294.03125,13.03125,False,0.0
WO-05789,ITEM-01357,60,281.0,316.0,281.0,294.03125,13.03125,False,0.0
WO-06538,ITEM-01357,60,282.0,317.0,282.0,294.03125,12.03125,False,0.0
WO-06793,ITEM-02118,92,285.0,341.0,285.0,294.03125,9.03125,False,0.0
WO-00127,ITEM-00163,50,266.0,364.0,266.0,294.03125,28.03125,False,0.0
WO-04508,ITEM-01281,300,278.0,306.0,278.0,294.0314236111111,16.03142361111111,False,0.0
WO-06029,ITEM-03459,2,281.0,323.0,281.0,294.0314236111111,13.031423611111109,False,0.0
WO-05665,ITEM-03031,46,289.0,289.0,289.0,294.0315972222222,5.031597222222217,True,5.031597222222217
WO-05448,ITEM-01188,5,289.0,303.0,289.0,294.0317708333333,5.031770833333326,False,0.0
WO-06218,ITEM-01524,10,289.0,303.0,289.0,294.03194444444443,5.031944444444434,False,0.0
WO-05881,ITEM-00421,7,286.0,307.0,286.0,294.03194444444443,8.031944444444434,False,0.0
WO-06073,ITEM-01404,4,261.0,331.0,261.0,294.0342013888889,33.0342013888889,False,0.0
WO-06298,ITEM-01404,4,261.0,331.0,261.0,294.0342013888889,33.0342013888889,False,0.0
WO-03161,ITEM-00129,24,275.0,324.0,275.0,294.03506944444445,19.035069444444446,False,0.0
WO-01382,ITEM-01302,28,268.0,324.0,268.0,294.0416666666667,26.041666666666686,False,0.0
WO-06258,ITEM-01093,8,275.0,317.0,275.0,294.0416666666667,19.041666666666686,False,0.0
WO-04642,ITEM-01419,5,285.0,299.0,285.0,294.0418402777778,9.041840277777794,False,0.0
WO-04219,ITEM-00918,24,266.0,329.0,266.0,294.0418402777778,28.041840277777794,False,0.0
WO-03595,ITEM-01301,15,261.0,331.0,261.0,294.0420138888889,33.0420138888889,False,0.0
WO-05605,ITEM-00100,8,285.0,299.0,285.0,294.0630208333333,9.063020833333326,False,0.0
WO-00108,ITEM-00092,8,282.0,303.0,282.0,294.0649305555556,12.064930555555577,False,0.0
WO-05389,ITEM-01256,5,274.0,344.0,274.0,294.0883680555556,20.088368055555577,False,0.0
WO-02874,ITEM-00668,5,275.0,345.0,275.0,294.0883680555556,19.088368055555577,False,0.0
WO-04891,ITEM-00423,6,274.0,351.0,274.0,294.0883680555556,20.088368055555577,False,0.0
WO-06198,ITEM-03535,7,274.0,352.0,274.0,294.1125,20.11250000000001,False,0.0
WO-00482,ITEM-00550,12,247.0,352.0,247.0,294.12934027777777,47.12934027777777,False,0.0
WO-03478,ITEM-01543,20,254.0,353.0,254.0,294.1295138888889,40.12951388888888,False,0.0
WO-00530,ITEM-00580,32,272.0,349.0,272.0,294.1329861111111,22.13298611111111,False,0.0
WO-03666,ITEM-00914,12,268.0,357.0,268.0,294.1649305555556,26.1649305555556,False,0.0
WO-03664,ITEM-00627,12,273.0,357.0,273.0,294.1649305555556,21.1649305555556,False,0.0
WO-00125,ITEM-00163,50,266.0,364.0,266.0,294.1649305555556,28.1649305555556,False,0.0
WO-04234,ITEM-00994,15,261.0,339.0,261.0,294.2439236111111,33.243923611111086,False,0.0
WO-06749,ITEM-01685,59,271.0,364.0,271.0,294.26267361111115,23.262673611111154,False,0.0
WO-04472,ITEM-02182,27,254.0,331.0,254.0,294.3130208333334,40.31302083333338,False,0.0
WO-01405,ITEM-00427,5,280.0,369.0,280.0,294.3338541666667,14.333854166666697,False,0.0
WO-06927,ITEM-00164,36,272.0,367.0,272.0,294.3710069444445,22.371006944444503,False,0.0
WO-01784,ITEM-01344,18,273.0,357.0,273.0,294.390625,21.390625,False,0.0
WO-05889,ITEM-00326,60,274.0,370.0,274.0,294.40694444444455,20.406944444444548,False,0.0
WO-01310,ITEM-00843,5,274.0,344.0,274.0,294.40694444444455,20.406944444444548,False,0.0
WO-05379,ITEM-00170,36,273.0,369.0,273.0,294.40694444444455,21.406944444444548,False,0.0
WO-01538,ITEM-01344,13,278.0,364.0,278.0,294.4436458333334,16.44364583333339,False,0.0
WO-05378,ITEM-00582,8,275.0,378.0,275.0,294.4536458333334,19.453645833333383,False,0.0
WO-05156,ITEM-00244,41,272.0,373.0,272.0,294.4536458333334,22.453645833333383,False,0.0
WO-05895,ITEM-00746,18,275.0,378.0,275.0,294.4536458333334,19.453645833333383,False,0.0
WO-05405,ITEM-00243,12,273.0,383.0,273.0,294.4536458333334,21.453645833333383,False,0.0
WO-06522,ITEM-01500,65,273.0,369.0,273.0,294.5006944444445,21.50069444444449,False,0.0
WO-00126,ITEM-00163,50,266.0,364.0,266.0,294.5006944444445,28.50069444444449,False,0.0
WO-05663,ITEM-01402,44,280.0,336.0,280.0,294.53211805555554,14.532118055555543,False,0.0
WO-03662,ITEM-02613,8,278.0,364.0,278.0,294.55659722222225,16.55659722222225,False,0.0
WO-03940,ITEM-00718,10,250.0,313.0,250.0,294.66034722222224,44.66034722222224,False,0.0
WO-04459,ITEM-00382,1,254.0,317.0,254.0,294.74218749999994,40.74218749999994,False,0.0
WO-01830,ITEM-00221,7,275.0,378.0,275.0,294.8613583333333,19.861358333333328,False,0.0
WO-05113,ITEM-03187,5,282.0,324.0,282.0,294.8831180555554,12.883118055555428,False,0.0
WO-06786,ITEM-03725,2,281.0,323.0,281.0,294.8855555555554,13.885555555555413,False,0.0
WO-04996,ITEM-02518,6,279.0,321.0,279.0,294.9409374999999,15.940937499999905,False,0.0
WO-01539,ITEM-01344,18,278.0,364.0,278.0,294.99083333333346,16.990833333333455,False,0.0
WO-01572,ITEM-01420,140,282.0,324.0,282.0,295.0462013888888,13.04620138888879,False,0.0
WO-05478,ITEM-02609,9,286.0,314.0,286.0,295.07465277777777,9.074652777777771,False,0.0
WO-06060,ITEM-02179,17,282.0,324.0,282.0,295.0990902777776,13.099090277777577,False,0.0
WO-07100,ITEM-01093,8,279.0,321.0,279.0,295.1928402777776,16.192840277777577,False,0.0
WO-04608,ITEM-00019,1,279.0,321.0,279.0,295.2314236111111,16.231423611111097,False,0.0
WO-00563,ITEM-00227,4,260.0,344.0,260.0,295.2314236111111,35.2314236111111,False,0.0
WO-04830,ITEM-03095,8,286.0,328.0,286.0,295.34271805555545,9.342718055555451,False,0.0
WO-04770,ITEM-02549,10,280.0,322.0,280.0,295.57829861111105,15.578298611111052,False,0.0
WO-05222,ITEM-00019,1,279.0,321.0,279.0,295.59836805555545,16.598368055555454,False,0.0
WO-05631,ITEM-01259,10,289.0,310.0,289.0,295.6472222222222,6.647222222222183,False,0.0
WO-05752,ITEM-00019,1,279.0,321.0,279.0,295.6818749999999,16.681874999999877,False,0.0
WO-06194,ITEM-03532,13,282.0,324.0,282.0,295.75302083333315,13.753020833333153,False,0.0
WO-06834,ITEM-00719,50,289.0,317.0,289.0,295.7628472222221,6.762847222222092,False,0.0
WO-01216,ITEM-00832,6,250.0,341.0,250.0,295.77025463194434,45.77025463194434,False,0.0
WO-04771,ITEM-01709,10,280.0,322.0,280.0,295.78416388888877,15.78416388888877,False,0.0
WO-04461,ITEM-00382,1,254.0,317.0,254.0,295.9112152777777,41.91121527777773,False,0.0
WO-04822,ITEM-02467,10,280.0,322.0,280.0,295.9502777777777,15.950277777777728,False,0.0
WO-06836,ITEM-03764,14,282.0,364.0,282.0,296.03125,14.03125,False,0.0
WO-07091,ITEM-00882,12,275.0,317.0,275.0,296.0626736111111,21.06267361111111,False,0.0
WO-07102,ITEM-01296,200,282.0,324.0,282.0,296.0893680555553,14.089368055555326,False,0.0
WO-00273,ITEM-00275,4,267.0,351.0,267.0,296.089375,29.089375000000018,False,0.0
WO-06323,ITEM-01009,5,267.0,330.0,267.0,296.1010416666667,29.101041666666674,False,0.0
WO-05772,ITEM-01009,5,274.0,337.0,274.0,296.1123263888889,22.112326388888903,False,0.0
WO-05773,ITEM-01009,5,274.0,337.0,274.0,296.1147569444445,22.11475694444448,False,0.0
WO-04820,ITEM-02465,10,280.0,322.0,280.0,296.12096527777754,16.120965277777543,False,0.0
WO-01344,ITEM-01014,16,275.0,331.0,275.0,296.12725694444447,21.12725694444447,False,0.0
WO-04982,ITEM-02261,5,278.0,334.0,278.0,296.12725694444447,18.12725694444447,False,0.0
WO-05044,ITEM-02554,20,287.0,308.0,287.0,296.14739583333335,9.147395833333348,False,0.0
WO-04892,ITEM-00788,6,280.0,358.0,280.0,296.1980902777778,16.198090277777794,False,0.0
WO-06252,ITEM-01463,45,264.0,334.0,264.0,296.2029513888889,32.20295138888889,False,0.0
WO-05027,ITEM-02000,10,287.0,329.0,287.0,296.27684027777764,9.276840277777637,False,0.0
WO-01226,ITEM-00332,20,272.0,328.0,272.0,296.3753472222222,24.375347222222217,False,0.0
WO-04036,ITEM-02738,8,282.0,310.0,282.0,296.4468374999998,14.446837499999788,False,0.0
WO-01680,ITEM-00275,8,267.0,351.0,267.0,296.44704861111114,29.447048611111143,False,0.0
WO-06345,ITEM-00275,8,267.0,351.0,267.0,296.5407986111111,29.540798611111086,False,0.0
WO-04879,ITEM-00216,23,282.0,331.0,282.0,296.5779513888889,14.577951388888891,False,0.0
WO-01219,ITEM-00068,30,252.0,315.0,252.0,296.57819444444425,44.57819444444425,False,0.0
WO-07031,ITEM-01050,10,264.0,394.0,264.0,296.62986111111104,32.62986111111104,False,0.0
WO-06719,ITEM-00492,1,254.0,317.0,254.0,296.7798236111109,42.779823611110885,False,0.0
WO-02210,ITEM-01917,25,288.0,323.0,288.0,296.802083333333,8.802083333332973,False,0.0
WO-05824,ITEM-02610,1,260.0,323.0,260.0,297.0328333333332,37.0328333333332,False,0.0
WO-04295,ITEM-00157,15,292.0,320.0,292.0,297.30673611111064,5.306736111110638,False,0.0
WO-03681,ITEM-00835,6,294.0,301.0,294.0,298.0939236111111,4.093923611111109,False,0.0
WO-01996,ITEM-00600,2,240.0,310.0,240.0,298.13784722222226,58.13784722222226,False,0.0
WO-04954,ITEM-01335,10,292.0,320.0,292.0,298.2746944444443,6.274694444444322,False,0.0
WO-04906,ITEM-00194,25,288.0,337.0,288.0,298.406597222222,10.40659722222199,False,0.0
WO-06650,ITEM-00752,16,278.0,334.0,278.0,299.0,21.0,False,0.0
WO-01221,ITEM-00484,30,282.0,324.0,282.0,299.0,17.0,False,0.0
WO-04090,ITEM-00009,1,286.0,328.0,286.0,299.0,13.0,False,0.0
WO-04301,ITEM-00009,1,286.0,328.0,286.0,299.0,13.0,False,0.0
WO-04453,ITEM-00009,1,286.0,328.0,286.0,299.0,13.0,False,0.0
WO-06995,ITEM-02097,4,292.0,348.0,292.0,299.0,7.0,False,0.0
WO-06921,ITEM-02636,1,275.0,338.0,275.0,301.0,26.0,False,0.0
WO-06426,ITEM-02408,10,287.0,343.0,287.0,301.0,14.0,False,0.0
WO-06427,ITEM-02427,10,287.0,343.0,287.0,301.0,14.0,False,0.0
WO-05084,ITEM-02812,10,282.0,317.0,282.0,301.0,19.0,False,0.0
WO-03239,ITEM-00039,1,259.0,322.0,259.0,301.0,42.0,False,0.0
WO-06873,ITEM-02321,9,279.0,328.0,279.0,301.0,22.0,False,0.0
WO-05585,ITEM-00723,10,287.0,329.0,287.0,301.0,14.0,False,0.0
